Symbol,A005930,A000660,A068270,A005380,A005490,A035420,A051910,A105560,A012330,A055550,A015760,A051900,A032830,A017670,A034730,A096770,A090430,A006400,A033780,A066570,A000270,A003550,A010950,A086790,A000810,A011170,A009150,A000030
2013-05-20,30040,30500,26927,196500,327500,495264,278000,37300,274500,39950,30550,645000,107500,215500,102500,154000,97825,128000,78700,86500,54200,70300,88700,36500,228500,178500,96500,15400
2013-05-21,30200,30800,26801,200500,325500,495264,279500,37350,274000,39500,29650,628000,105500,221000,101500,155500,95425,128500,79000,85100,55600,70600,89300,37050,231000,177500,95500,15400
2013-05-22,30080,30900,26633,197000,323500,501533,277000,37250,277000,39800,29400,633000,105000,215000,101000,154000,95425,129000,79200,83600,55100,69500,88800,37250,225000,175500,94700,15400
2013-05-23,29840,31400,26843,202000,324500,492913,273500,37300,284500,39850,29300,633000,104000,213000,103000,152000,95024,128000,78600,82900,56800,69000,88400,37400,229000,176000,94200,15400
2013-05-24,29740,31800,26380,205000,327000,491346,267000,37450,285000,40100,29900,640000,104500,221000,105000,148000,93524,127000,79400,80800,57900,69000,88300,37150,228500,170000,94000,15400
2013-05-25,29740,31800,26380,205000,327000,491346,267000,37450,285000,40100,29900,640000,104500,221000,105000,148000,93524,127000,79400,80800,57900,69000,88300,37150,228500,170000,94000,15400
2013-05-26,29740,31800,26380,205000,327000,491346,267000,37450,285000,40100,29900,640000,104500,221000,105000,148000,93524,127000,79400,80800,57900,69000,88300,37150,228500,170000,94000,15400
2013-05-27,29800,31550,26759,204000,323500,485077,257000,37100,282000,39750,29750,632000,105500,218500,102500,145000,93024,128000,78200,80200,57700,69400,87000,37950,235500,162000,96400,15400
2013-05-28,29620,31400,27937,208000,325000,492913,257000,37500,288500,40100,29600,650000,106000,217500,103000,144500,95024,130000,79400,82700,58600,68300,87600,38100,232500,161500,98000,15400
2013-05-29,29680,31700,28694,208000,324500,493697,260000,37450,282000,40500,28050,655000,104500,216500,103500,146000,95124,131000,80500,82500,58300,69400,88200,38150,233500,165000,98000,15400
2013-05-30,30360,31850,30209,209000,324500,494480,258000,37350,284500,40300,27300,651000,106000,204500,102500,144000,95225,137000,81000,82300,59600,70000,87500,39000,236000,164000,98800,15400
2013-05-31,30920,32200,31723,211000,322500,484293,265500,37450,293500,40900,27550,650000,105500,208000,101500,145500,92824,140000,81000,81000,59700,69400,87400,38600,236000,163500,99300,15400
2013-06-01,30920,32200,31723,211000,322500,484293,265500,37450,293500,40900,27550,650000,105500,208000,101500,145500,92824,140000,81000,81000,59700,69400,87400,38600,236000,163500,99300,15400
2013-06-02,30920,32200,31723,211000,322500,484293,265500,37450,293500,40900,27550,650000,105500,208000,101500,145500,92824,140000,81000,81000,59700,69400,87400,38600,236000,163500,99300,15400
2013-06-03,30720,31950,32565,211500,323500,478024,272500,37200,283000,40300,26550,621000,105500,208500,101500,148000,92224,142500,80400,81000,59300,69600,87200,38200,227000,165000,98400,15400
2013-06-04,30660,32150,30756,215500,323500,467053,276500,37200,287500,40850,26400,628000,106500,204500,99800,150500,92524,141000,79000,81700,60000,70700,87300,38900,225500,166500,99000,15400
2013-06-05,30980,32350,32397,215500,323000,461567,271500,37050,283500,40600,26300,603000,108500,204500,100500,149500,91123,141500,77900,80100,61000,69200,86900,37550,227500,167000,98000,15400
2013-06-06,30980,32350,32397,215500,323000,461567,271500,37050,283500,40600,26300,603000,108500,204500,100500,149500,91123,141500,77900,80100,61000,69200,86900,37550,227500,167000,98000,15400
2013-06-07,29500,31650,30924,206500,317500,470187,272500,36950,272000,39500,25800,575000,109500,208000,103500,146500,90323,141000,77900,78000,59400,66000,85800,36850,226000,164000,94600,15400
2013-06-08,29500,31650,30924,206500,317500,470187,272500,36950,272000,39500,25800,575000,109500,208000,103500,146500,90323,141000,77900,78000,59400,66000,85800,36850,226000,164000,94600,15400
2013-06-09,29500,31650,30924,206500,317500,470187,272500,36950,272000,39500,25800,575000,109500,208000,103500,146500,90323,141000,77900,78000,59400,66000,85800,36850,226000,164000,94600,15400
2013-06-10,28400,31700,29283,209000,316000,454514,265000,36350,272500,38950,26050,590000,108500,206000,102000,148500,91624,139000,79700,76300,59300,66500,85200,35700,227500,163500,90600,15400
2013-06-11,28220,32900,30293,208500,318000,460000,266500,36750,268500,39950,26650,597000,108000,215000,103000,146500,91223,138000,79500,75800,59600,66300,84500,36200,231500,159000,92000,15400
2013-06-12,27560,32300,28610,206500,315000,469404,256500,36400,263000,39700,26400,588000,106500,216500,101000,142000,91223,137500,79800,76700,57800,66500,81100,36500,226500,153500,90400,15400
2013-06-13,27600,32250,27811,204000,313500,455298,257000,36000,257000,39000,26250,588000,106500,215500,101500,142000,91223,137000,78000,75400,57800,66000,80700,35650,220000,153000,91500,15400
2013-06-14,27300,32150,27600,200500,312000,443543,257000,35550,262500,38050,26200,577000,103000,215500,97700,141500,90923,140500,77300,74000,57300,66000,79700,35050,222500,156500,91000,15400
2013-06-15,27300,32150,27600,200500,312000,443543,257000,35550,262500,38050,26200,577000,103000,215500,97700,141500,90923,140500,77300,74000,57300,66000,79700,35050,222500,156500,91000,15400
2013-06-16,27300,32150,27600,200500,312000,443543,257000,35550,262500,38050,26200,577000,103000,215500,97700,141500,90923,140500,77300,74000,57300,66000,79700,35050,222500,156500,91000,15400
2013-06-17,27400,31400,29536,196500,315000,443543,259500,35600,262000,37900,26900,581000,105000,214000,100500,139000,91324,142000,76100,72900,57400,66100,79500,34600,222000,153500,91600,15400
2013-06-18,27360,30900,27768,198500,315000,438842,256000,35600,267000,38200,26750,595000,109500,219000,99900,140500,90623,139500,76600,73200,57300,65100,76000,34650,228500,153500,91100,15400
2013-06-19,27640,32000,28273,206000,313500,453731,259500,35550,271000,38300,27050,578000,108500,218000,99800,138500,90323,142500,75900,75700,58700,65600,73500,34700,228500,149000,91600,15400
2013-06-20,26860,31400,27348,205000,313000,424736,248000,35350,262500,38200,26600,574000,109000,215000,99900,133500,90923,139000,76100,73100,58100,64900,71400,34500,232000,135500,90000,15400
2013-06-21,25880,30200,28063,205000,304500,412981,238000,34200,260000,36800,25800,545000,107500,214000,96000,128000,89023,138000,74900,72400,57700,64300,68400,33100,231000,126500,88000,15400
2013-06-22,25880,30200,28063,205000,304500,412981,238000,34200,260000,36800,25800,545000,107500,214000,96000,128000,89023,138000,74900,72400,57700,64300,68400,33100,231000,126500,88000,15400
2013-06-23,25880,30200,28063,205000,304500,412981,238000,34200,260000,36800,25800,545000,107500,214000,96000,128000,89023,138000,74900,72400,57700,64300,68400,33100,231000,126500,88000,15400
2013-06-24,27000,30900,30167,201500,291000,427087,237000,34200,255500,37050,26000,530000,108000,207500,95000,129500,88123,141000,73000,71600,57500,61600,70100,32800,225500,130000,87900,15400
2013-06-25,26020,29500,31934,199500,289000,427871,230000,33600,253000,36300,25400,523000,106000,205000,97400,128000,89923,136500,72100,69500,56200,61500,71200,32150,234500,127000,87300,15400
2013-06-26,26020,30150,31429,209000,297000,432572,237000,34050,261500,37000,25200,526000,107000,204000,95000,131000,88923,135500,73400,70600,59000,61000,72700,32800,227500,132500,84300,15400
2013-06-27,25900,30900,33322,212500,292500,438842,238000,33550,262000,36250,25300,537000,106000,201500,95600,131500,88723,135500,72100,72300,60000,62500,72300,33150,227000,133000,87200,15400
2013-06-28,27000,30900,33280,221000,293000,438058,246500,33850,273000,37000,25800,556000,105000,207000,95100,134500,88023,136500,71900,73400,61800,63300,72100,34000,227500,138500,87300,15400
2013-06-29,27000,30900,33280,221000,293000,438058,246500,33850,273000,37000,25800,556000,105000,207000,95100,134500,88023,136500,71900,73400,61800,63300,72100,34000,227500,138500,87300,15400
2013-06-30,27000,30900,33280,221000,293000,438058,246500,33850,273000,37000,25800,556000,105000,207000,95100,134500,88023,136500,71900,73400,61800,63300,72100,34000,227500,138500,87300,15400
2013-07-01,26680,30950,40433,224500,294500,451380,249000,33900,269000,37000,26400,549000,108000,210000,98100,134500,90123,136000,76500,72300,60800,62400,72100,33000,230500,143000,86400,15400
2013-07-02,26800,31500,42494,225000,297000,455298,252500,33950,269500,37850,26300,569000,107500,205500,96700,137500,90823,143000,73700,73900,62300,62800,73700,33400,234500,144000,86700,15400
2013-07-03,26680,29350,43841,218000,297500,465486,253000,33800,262500,38500,26650,564000,108500,203500,96500,135000,91324,143000,74600,73000,59300,62900,72700,33100,237500,141500,86100,15400
2013-07-04,26040,28950,43588,215000,293000,456865,250500,32800,261000,37500,26500,564000,108500,202000,95700,137500,89923,142000,75000,70700,58600,61500,71700,32350,234000,139000,83600,15400
2013-07-05,25720,28950,40980,218000,295000,456082,260000,33100,265000,37950,27300,555000,108500,209500,97900,141500,91324,145500,76500,71100,59700,63300,72800,32600,248000,144000,82200,15400
2013-07-06,25720,28950,40980,218000,295000,456082,260000,33100,265000,37950,27300,555000,108500,209500,97900,141500,91324,145500,76500,71100,59700,63300,72800,32600,248000,144000,82200,15400
2013-07-07,25720,28950,40980,218000,295000,456082,260000,33100,265000,37950,27300,555000,108500,209500,97900,141500,91324,145500,76500,71100,59700,63300,72800,32600,248000,144000,82200,15400
2013-07-08,25000,28100,41569,214000,299500,451380,258000,33050,259000,37900,27550,547000,106000,216500,98300,140000,91824,141000,76900,70500,60500,62700,72600,32650,244000,147000,80600,15400
2013-07-09,24600,28050,40391,217000,300500,460784,253000,34200,257500,38850,27300,543000,107500,212000,97500,139500,90923,141500,77100,69100,61100,63700,72200,32550,245000,145000,80100,15400
2013-07-10,24900,28150,37530,218500,297500,464702,259000,34200,254000,38950,26850,536000,108000,211500,99600,139000,91223,141000,77600,69200,60800,63600,71700,32200,242000,148000,80900,15400
2013-07-11,25020,27900,38918,222000,305000,445894,259500,35000,250000,39000,27400,549000,109500,214000,100500,140500,91824,143500,78500,68700,61500,64400,73100,32550,242000,149000,80400,15400
2013-07-12,26400,28450,38708,219000,309000,450596,265500,35100,259000,39850,27750,563000,109000,215500,102000,146000,92924,146000,79100,72000,61000,64600,74500,33600,240500,152500,84700,15400
2013-07-13,26400,28450,38708,219000,309000,450596,265500,35100,259000,39850,27750,563000,109000,215500,102000,146000,92924,146000,79100,72000,61000,64600,74500,33600,240500,152500,84700,15400
2013-07-14,26400,28450,38708,219000,309000,450596,265500,35100,259000,39850,27750,563000,109000,215500,102000,146000,92924,146000,79100,72000,61000,64600,74500,33600,240500,152500,84700,15400
2013-07-15,26300,28500,39591,210000,312500,452164,268000,35100,257500,39400,27700,556000,108000,220500,103000,145000,93724,149500,78600,71100,59000,65400,73400,33750,237500,147000,83000,15400
2013-07-16,26360,28650,37866,212500,315000,451380,275000,35000,255500,40000,28050,554000,106500,221000,102500,148000,94024,157000,79000,72100,59300,65700,74200,33650,237000,148500,83800,15400
2013-07-17,26020,28750,40222,211500,314000,458433,271000,34350,254500,39350,28200,544000,107000,219000,101000,147000,92224,153000,78200,71300,58300,64200,74000,34000,238500,145500,82400,15400
2013-07-18,26500,28950,41400,219000,311500,457649,273500,34250,258000,39400,28300,548000,107500,220000,102500,148000,93224,158500,76500,70300,60400,64200,73700,34150,239500,145500,83800,15400
2013-07-19,25760,29300,41737,223000,312000,449813,272000,34250,256000,39150,29050,555000,106500,225000,103500,148000,93224,161500,75100,70400,61300,64600,73600,34250,235000,145000,83000,15400
2013-07-20,25760,29300,41737,223000,312000,449813,272000,34250,256000,39150,29050,555000,106500,225000,103500,148000,93224,161500,75100,70400,61300,64600,73600,34250,235000,145000,83000,15400
2013-07-21,25760,29300,41737,223000,312000,449813,272000,34250,256000,39150,29050,555000,106500,225000,103500,148000,93224,161500,75100,70400,61300,64600,73600,34250,235000,145000,83000,15400
2013-07-22,25600,28400,43083,223500,312500,448245,270000,34750,261000,39500,28800,565000,106500,222500,101500,148000,94024,162000,77200,70200,61000,63600,74300,34000,236000,147500,81800,15400
2013-07-23,25460,27900,42999,222000,313500,437274,278500,35350,260000,40200,29100,563000,106000,225000,102000,149000,93924,163000,76100,70600,60300,65000,75100,34600,233000,155500,82900,15400
2013-07-24,26140,28300,43083,221500,321500,446678,280000,35950,254000,40650,29200,574000,105000,221000,104000,147000,95725,162000,76200,72800,60400,66000,75000,35800,235500,159000,84100,15400
2013-07-25,26340,29150,42999,221500,324000,435707,281000,36100,259000,39850,28900,579000,104000,218500,102500,146000,94224,165500,76900,73200,59800,66500,74500,35550,235500,161500,85400,15400
2013-07-26,26280,28850,43841,223500,329500,452164,283000,35600,261000,40250,28400,586000,104500,223000,102000,146500,95325,165500,76100,71900,61300,66700,74500,35400,239000,168000,84100,15400
2013-07-27,26280,28850,43841,223500,329500,452164,283000,35600,261000,40250,28400,586000,104500,223000,102000,146500,95325,165500,76100,71900,61300,66700,74500,35400,239000,168000,84100,15400
2013-07-28,26280,28850,43841,223500,329500,452164,283000,35600,261000,40250,28400,586000,104500,223000,102000,146500,95325,165500,76100,71900,61300,66700,74500,35400,239000,168000,84100,15400
2013-07-29,25820,27950,44177,226500,326500,470187,287500,35200,265500,39800,27950,585000,106000,220000,103000,152000,96025,166000,75600,72400,61700,66900,75900,35350,240000,171500,81800,15400
2013-07-30,25540,27050,47122,231500,324500,460000,287000,35600,268500,40250,28050,588000,107000,221500,103000,152500,95325,166000,76100,73100,61800,67800,75400,35450,239000,166000,80900,15400
2013-07-31,25600,27200,48384,239500,323000,460000,288500,35600,278000,40350,28200,586000,106500,220000,102500,152500,94724,166500,76400,72900,63400,67000,76000,35550,237000,171500,81100,15400
2013-08-01,25700,27250,56042,235000,321500,460000,284000,35950,275000,41200,28600,588000,107000,220500,102000,151000,94524,163000,75100,73200,64000,65500,75000,36450,240500,171000,80800,15400
2013-08-02,25860,27500,48132,235500,329000,460000,292500,36800,270500,41350,28700,593000,107500,227000,105500,154000,95325,169000,76000,72500,64000,66300,76000,36500,249000,176000,81300,15400
2013-08-03,25860,27500,48132,235500,329000,460000,292500,36800,270500,41350,28700,593000,107500,227000,105500,154000,95325,169000,76000,72500,64000,66300,76000,36500,249000,176000,81300,15400
2013-08-04,25860,27500,48132,235500,329000,460000,292500,36800,270500,41350,28700,593000,107500,227000,105500,154000,95325,169000,76000,72500,64000,66300,76000,36500,249000,176000,81300,15400
2013-08-05,25660,27300,48300,232500,336500,460000,287000,36750,265500,40950,28100,581000,106000,226500,106500,151000,95024,168000,75600,71400,62300,66700,76300,36500,247000,175500,81300,15400
2013-08-06,24900,27600,52508,233500,329000,460000,291000,36500,265500,40650,28000,586000,106000,225000,110000,150000,93224,165500,75000,73300,62300,67300,75000,36450,244500,176000,81300,15400
2013-08-07,24740,27350,54106,228500,323000,460000,283500,36050,265500,40350,28050,577000,105500,222000,108500,144500,91824,164000,74800,74900,62500,68000,74000,35000,244000,175000,81100,15400
2013-08-08,24260,26350,55116,226500,328500,460000,287500,35900,261500,40600,28600,576000,106000,217500,109500,145500,92224,165000,74900,75000,61100,67600,74000,34800,250000,177000,79800,15400
2013-08-09,24580,26200,52508,227000,327000,460000,287500,36000,265000,40300,29300,577000,105500,213500,106000,142500,91023,165000,74100,74300,60900,68100,73300,34700,245500,183500,79600,15400
2013-08-10,24580,26200,52508,227000,327000,460000,287500,36000,265000,40300,29300,577000,105500,213500,106000,142500,91023,165000,74100,74300,60900,68100,73300,34700,245500,183500,79600,15400
